"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BinhPhuoc,14/05/2016,937352,42380,16360,04020,00011,72732,20486,99130,53774,74224,57825,45405,9381,1874,2001,3197,148,11
BinhPhuoc,07/05/2016,885721,22510,52893,46096,01444,45960,04785,26216,92377,05555,60685,81698,8192,8413,8129,1897,664,93
BinhPhuoc,30/04/2016,456825,21988,03636,14306,99221,03454,24857,18069,40699,97730,79343,05129,3064,8830,8604,3618,200,08
BinhPhuoc,23/04/2016,791424,90048,63578,92095,11416,88217,89038,39296,93837,11928,54955,02782,3776,6593,5786,3479,272,35
BinhPhuoc,16/04/2016,592082,87384,52012,43154,99303,75176,26528,45904,62374,56491,06080,61065,7547,9517,9955,9069,265,40
BinhPhuoc,09/04/2016,752611,00483,98110,88404,64482,19455,85003,24614,15327,14001,04851,43488,4454,2266,8182,2756,618,28
BinhPhuoc,02/04/2016,237191,07730,96410,82824,04870,63166,81991,42249,33815,36993,75172,53817,8195,1252,5570,6950,878,99
BinhPhuoc,26/03/2016,815115,88578,48328,67916,63480,22002,53409,44314,16269,45740,38426,08278,1897,0887,8745,0728,264,62
BinhPhuoc,19/03/2016,296302,73843,53823,92306,81045,03007,24788,53111,90248,99446,98550,52402,2224,8457,9601,5999,658,35
BinhPhuoc,12/03/2016,437221,91333,76092,44310,32547,38513,92381,46342,94608,78237,49513,50899,0772,9156,3803,8554,320,52
BinhPhuoc,05/03/2016,199677,02540,85399,82096,64649,47869,12094,24201,81939,67046,49580,57841,0538,5803,7556,3954,774,41
BinhPhuoc,27/02/2016,216841,61986,58640,52269,96286,95468,88767,55450,13553,70534,23011,91433,2453,7737,2370,4946,938,32
BinhPhuoc,20/02/2016,446798,62137,46112,73379,11617,04828,77582,87222,10825,34033,69776,09061,1695,9182,9137,9683,650,68
BinhPhuoc,13/02/2016,100804,04957,99644,30949,52685,79340,87498,02682,23366,07271,88530,77769,6126,7659,6214,8938,380,16
BinhPhuoc,06/02/2016,725278,74996,28527,94398,83914,55726,47701,55725,90349,21414,55817,39725,7041,2639,6494,5937,921,45
BinhPhuoc,30/01/2016,887652,21871,80057,60012,72450,74955,34268,51953,35054,22672,24502,94834,3269,5394,9186,4279,272,35
BinhPhuoc,23/01/2016,709434,31932,53473,07177,11179,75434,21411,04873,70410,24967,80001,33131,2233,4116,0854,8607,014,27
BinhPhuoc,16/01/2016,845950,83079,45628,35912,62819,77661,12736,63512,96522,20695,18499,00908,3814,3069,8520,5126,397,41
BinhPhuoc,09/01/2016,524585,92054,93705,73859,09979,18161,13753,61560,17508,19503,14119,37174,8134,5579,8101,1502,597,18
BinhPhuoc,02/01/2016,513602,90100,29800,98965,91073,23553,28510,88141,51920,03435,72594,51457,1906,8129,7092,3710,886,60
BinhPhuoc,26/12/2015,403811,10592,15180,64442,48757,45667,66334,30393,52327,91683,50254,34365,5474,9016,6149,2909,689,58
BinhPhuoc,19/12/2015,357291,06113,61671,27606,10064,28697,04843,38903,90005,56770,07522,83654,0129,6801,2885,8799,430,77
BinhPhuoc,12/12/2015,059080,73857,34659,93931,23592,28307,95464,29272,57789,21660,57446,54873,0800,1464,2769,2964,403,18
BinhPhuoc,05/12/2015,650893,62182,45806,97671,35032,52800,42261,32408,26647,86543,15404,96688,8372,7381,6135,3142,643,67
BinhPhuoc,28/11/2015,111835,40627,72305,86267,52866,33695,23977,69565,02951,83370,29611,16709,0471,8642,1589,1086,403,15
BinhPhuoc,21/11/2015,788922,67136,28243,21121,06371,22527,32835,91667,97509,28346,88219,09670,2850,3929,2845,8293,970,60
BinhPhuoc,14/11/2015,545829,58411,05711,13652,60341,71643,78052,10348,39158,55846,11178,43496,1703,8092,1242,5547,849,15
BinhPhuoc,07/11/2015,959578,38316,51368,52087,27541,42113,05077,59151,00547,00046,20496,29939,6594,3466,5812,8298,665,98
