"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
DacNong,2016/07/23,35401,76660,24923,84876,44832,58658,05590,66647,61720,44496,11299,04904,3302,1298,9644,7205,739,14
DacNong,2016/07/16,82684,15252,13429,71116,15075,19837,83653,90997,57722,86200,19723,17372,3385,5827,9362,5349,699,90
DacNong,2016/07/09,25977,91155,75435,33927,14930,72621,88601,60438,63830,57415,77065,55672,7117,9816,2601,3445,722,65
DacNong,2016/07/02,73504,37180,13545,36937,64094,39628,57266,42084,92237,87318,20368,61797,3256,0983,0458,3422,516,31
DacNong,2016/06/25,97253,95532,50815,98985,13924,92196,37927,49929,10713,38265,74986,38528,6926,6512,6072,8119,039,04
DacNong,2016/06/18,27418,70816,53656,89001,46308,42782,36469,35994,60579,65797,84347,45676,3953,7079,7631,2592,805,48
DacNong,2016/06/11,41807,68639,24965,51388,99645,49046,14357,43722,32200,06878,45431,33358,6803,5847,3360,2568,702,47
DacNong,2016/06/04,61753,36445,30521,54015,61786,38003,90504,43862,15757,62779,46733,71294,0998,8625,4801,1701,716,72
DacNong,2016/05/28,50065,98018,61752,74348,61314,82751,73853,76840,93196,79321,33635,22223,4348,5795,3351,9648,919,45
DacNong,2016/05/14,53035,60374,22239,68747,56700,20247,68974,74304,73574,68301,24415,85717,9936,2601,6364,2014,964,14
DacNong,2016/05/07,96510,31566,67798,48411,91064,55388,30383,32800,03029,18648,61211,62941,5498,4519,4028,7929,446,41
DacNong,2016/04/30,44557,92488,21801,51224,11590,92176,83961,55086,58023,62346,78618,33330,8072,7224,4171,2422,311,28
DacNong,2016/04/23,38793,86986,35106,42217,88368,78558,77986,16191,41789,28808,61054,11041,5366,7005,3594,3893,223,42
DacNong,2016/04/16,83698,48072,96416,26088,34312,43636,25368,41230,02550,89146,07061,84492,3103,1010,2157,2084,031,86
DacNong,2016/04/09,78018,91575,07422,84280,76523,78901,26649,59057,43900,18103,88602,14975,7742,6050,5498,5613,705,75
DacNong,2016/04/02,57504,18945,56156,45614,57082,93795,28382,22341,01397,22776,24573,10830,0102,9399,9903,4961,078,20
DacNong,2016/03/26,573523,36407,24120,55787,41222,47478,11851,68036,18332,71691,16491,46486,3348,6547,6331,2773,729,54
DacNong,2016/03/19,944239,91447,91425,92700,79254,62470,57336,50284,36806,42522,55157,63241,3479,2958,7856,3255,641,82
DacNong,2016/03/12,887419,32395,91444,36902,04787,39912,51605,67588,03214,54332,27375,45427,4887,7974,8962,7837,489,34
DacNong,2016/03/05,585362,54143,12278,36747,24541,83079,05026,99520,79020,03261,86999,09069,3798,8345,3367,3222,643,72
DacNong,2016/02/27,706594,77147,83593,05885,41938,53127,22872,16489,07408,73577,74445,82074,1219,7009,8705,2045,259,24
DacNong,2016/02/20,874838,89156,95160,19661,37511,68990,48058,50173,37934,70694,57232,90893,3042,0336,8961,3147,167,36
DacNong,2016/02/13,278773,99125,56858,88941,84930,73284,97844,33585,80953,14393,49325,93980,6313,5183,7414,9816,127,86
DacNong,2016/02/06,600189,80771,33592,60958,01890,29158,00445,81415,44977,26762,69587,15219,2471,2474,2065,3393,213,07
DacNong,2016/01/30,866260,06068,88209,91184,71797,23062,17873,42125,46679,24074,92701,03711,5700,3560,2755,1695,623,52
DacNong,2016/01/23,154910,72350,19160,97921,38308,09825,43986,85703,99580,76121,87824,78754,7624,2664,2609,8844,319,56
DacNong,2016/01/16,354018,02585,18445,26792,30548,55029,48337,46129,04948,81921,31923,62179,3380,1873,5240,4155,180,66
DacNong,2016/01/09,669026,65243,83316,34540,97773,36603,28477,03968,65557,57383,18592,63231,4889,8219,2540,2792,919,80
DacNong,2016/01/02,297517,06377,47187,72099,05013,11404,14830,83191,86867,07499,45846,79509,6355,2086,6886,0276,089,33
DacNong,2015/12/26,878738,21311,36216,13191,93166,49935,98791,75930,64439,46498,01324,61016,0505,5976,5259,4461,358,16
DacNong,2015/12/19,127121,68195,65332,51364,62600,33694,30266,14315,00178,25537,45836,19740,4300,4886,4822,1906,741,98
DacNong,2015/12/12,516525,17707,51731,90574,01129,35942,04165,92514,51407,88133,76809,61294,7075,0105,8657,3447,932,21
DacNong,2015/12/05,928136,81327,24295,90378,22130,93866,25571,69484,93996,85568,95543,11665,6000,8535,3666,7111,542,47
DacNong,2015/11/28,270912,42465,23211,22659,78629,44392,05255,50874,73117,39819,96897,50832,7988,5533,3388,1805,437,25
DacNong,2015/11/21,150821,04494,93294,43755,00191,19402,78036,44688,81806,08322,22654,43575,0666,2549,8266,1389,586,60
DacNong,2015/11/14,740287,42065,22235,07603,11620,08805,73325,20266,00972,68112,06848,10544,8955,6654,8931,4500,835,74
DacNong,2015/11/07,184131,60654,33065,93280,64314,65660,33367,06669,30429,20619,97768,82149,6897,3492,5421,0397,147,37
DacNong,2015/10/31,04858,98215,68828,74245,98534,29175,44472,45179,25132,76306,58927,65497,1781,1916,6078,7990,339,01
DacNong,2015/10/24,79075,79893,15374,98649,62039,44886,17712,19967,91765,78670,08295,08791,3053,4003,3257,2828,345,56
DacNong,2015/10/17,00831,00154,18869,00946,39607,45171,12555,04351,63586,57703,74050,71287,3873,6314,6922,9779,763,17
DacNong,2015/10/10,538966,99392,81544,94052,00830,53291,55486,47074,94797,32423,82386,59825,3601,6057,0302,8287,472,57
DacNong,2015/10/03,79282,77920,54507,85935,24522,59637,89617,49944,56118,28821,14857,17357,4753,0995,1187,7639,526,57
DacNong,2015/09/26,53042,09863,88548,69194,36191,42761,52560,07175,82663,66691,17909,44929,5563,1529,9647,1990,487,21
DacNong,2015/09/19,41366,61097,74339,70265,64377,85951,59662,35706,07366,02047,52819,40009,0115,3871,1728,6794,647,75
DacNong,2015/09/12,24548,35051,83310,66406,36208,82732,69583,99730,66694,53967,31808,58685,5683,4659,4406,7832,134,83
DacNong,2015/09/05,43256,95468,19376,37359,01703,11213,11070,85188,15744,17851,86001,34884,3409,2486,9245,4580,817,87
DacNong,2015/08/29,90182,86298,51615,16563,20770,92548,55135,72346,15902,25106,60017,30266,2516,4404,5207,1330,599,18
DacNong,2015/08/22,64785,27924,82827,55295,92553,54714,36968,91792,95293,67113,72756,59030,7755,8421,7620,6370,705,00
DacNong,2015/08/15,71134,86846,56342,19293,10100,95200,49243,63908,99933,34260,06565,79159,7802,8290,8837,1805,680,63
DacNong,2015/08/08,19448,76554,21645,73783,55637,55847,56927,97859,31353,82208,23464,96299,3181,8328,0870,0333,666,31
DacNong,2015/08/01,93201,88816,25822,44835,30476,98765,88237,58540,77914,53693,41079,41623,7843,8092,3304,3154,232,45
DacNong,2015/07/25,91339,16237,72795,22957,72715,41895,72761,23850,08400,93314,05288,91188,2800,3186,6299,6667,789,74
DacNong,2015/07/18,59086,27950,96654,04048,35350,80413,42514,64954,51542,51094,79885,22351,0627,7722,7951,4339,354,11
DacNong,2015/07/11,69379,61690,63527,43978,78964,30596,54891,03458,80166,36129,98895,00607,7050,8660,0368,7965,495,27
DacNong,2015/07/04,03063,08090,54496,33462,64170,42286,05978,49748,62311,21722,22911,53905,8373,3376,3981,9451,505,80
DacNong,2015/06/27,62753,55159,79642,99487,00615,17290,41604,67213,07238,64706,23951,17528,3716,7644,1514,9138,386,96
DacNong,2015/06/20,96838,34659,60163,31015,38063,11655,19516,58270,99376,52436,26726,14699,3955,5875,5304,3167,447,01
DacNong,2015/06/13,63722,58964,06693,89659,01606,14194,18565,58869,36899,16515,53441,86624,3263,9705,2642,7913,700,14
DacNong,2015/06/06,87167,89476,71485,45576,58904,40184,04364,91453,48742,10834,41420,58348,5211,4861,5856,5750,640,63
DacNong,2015/05/30,46701,42455,93487,05794,86629,86284,75249,14639,52639,09911,20723,79377,8900,3446,2013,4530,647,44
DacNong,2015/05/23,69897,94028,09645,73282,99798,27852,00439,30824,10586,99035,54091,97224,5792,3142,4602,6371,796,15
DacNong,2015/05/16,04885,28175,13928,86866,59639,72884,96144,95709,97393,49888,09145,05922,8663,6149,2004,9934,073,55
DacNong,2015/05/09,82423,89127,65273,98660,81471,12392,21826,29190,97867,35493,94346,31382,4189,9646,0859,3238,856,52
DacNong,2015/05/02,94040,60732,06746,14375,17325,71481,44839,43615,77214,54855,98617,26549,8607,3999,8939,2163,196,07
DacNong,2015/04/25,42314,94134,19649,84866,91114,46345,14898,84247,69764,96261,93264,14354,7955,1437,4706,1781,051,39
DacNong,2015/04/18,26250,00941,89768,85357,29846,52712,61934,35599,03730,74168,56655,97067,6674,6127,9752,3728,565,13
DacNong,2015/04/11,37399,71089,55379,22719,27459,89836,56407,18881,95668,38191,98884,18424,5756,0889,1677,7605,572,33
DacNong,2015/04/04,71056,15551,90883,94232,99759,94299,54128,39462,28086,38539,68650,70817,6569,3435,2892,8264,732,54
