"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
TraVinh,2015/09/11,877212,67288,17270,23526,44805,41940,20252,16382,83941,01021,91865,08372,9871,2773,4230,8305,487,79
TraVinh,2015/09/04,777937,07524,32623,56868,94354,79870,75803,19830,27909,61695,51119,56059,2315,4423,8971,5389,354,71
TraVinh,2015/08/28,272544,50423,08619,04148,98434,30398,92191,19285,48511,76045,95882,68371,1969,9882,2879,3514,212,83
TraVinh,2015/08/21,443472,27084,40780,88515,78005,05906,73738,42444,93906,90802,49512,66636,0884,1589,9212,8966,385,83
TraVinh,2015/08/14,521456,25962,82557,67967,71559,69486,46733,04284,59610,95675,11986,48025,0073,9639,0568,2456,367,21
TraVinh,2015/08/07,261739,69798,44506,98271,33322,79665,38741,75353,71271,18479,92941,66874,9672,5589,3997,5862,522,25
TraVinh,2015/07/31,355947,98535,41312,60073,59233,74338,85972,04986,07553,99818,75582,87482,5602,5167,6408,8158,905,01
TraVinh,2015/07/24,639702,69817,61963,23081,36694,97365,38922,16527,96532,58333,34180,09657,7050,6422,6634,0592,537,42
TraVinh,2015/07/17,379787,83942,32527,27492,34413,09571,39991,70241,16214,10563,83610,84668,3461,6954,4675,7121,425,89
TraVinh,2015/07/10,501429,69231,70357,81941,57237,54134,72766,96246,71345,23916,88057,69946,1254,8482,0119,5928,350,21
TraVinh,2015/07/03,545406,92667,67741,35134,01409,49848,82930,51397,00343,28829,85792,33212,9561,6284,5471,9624,616,00
TraVinh,2015/06/26,480587,07870,63086,94449,14608,27415,40545,02215,24154,99584,48816,40178,9933,1620,4996,1653,397,13
TraVinh,2015/06/19,704416,73413,76169,33554,90076,62048,85674,46570,89023,52964,62283,87872,4713,0852,6570,9174,350,53
TraVinh,2015/06/12,949333,89151,62272,60385,10775,15662,98818,40911,58549,99104,45563,86059,3136,2567,9898,2131,002,04
TraVinh,2015/06/05,838869,24838,56325,74277,63909,11910,48524,19567,53377,39327,97776,38353,2144,1146,5368,4794,249,82
TraVinh,2015/05/29,038446,25300,26116,67748,90043,02605,13906,82441,51917,75173,94977,97730,6918,5696,7610,2967,256,37
TraVinh,2015/05/22,832641,98731,30668,03076,41520,28109,77643,33167,34646,70451,63265,74008,1233,9753,5812,7820,483,94
TraVinh,2015/05/15,080695,12809,98396,57194,72779,02340,06706,83886,33406,16247,08213,71898,9053,3128,1403,9198,813,03
TraVinh,2015/05/08,071915,05674,64369,19473,33299,08518,89773,12155,46009,04217,37067,65978,9874,6878,2661,6730,108,57
